0.00289824,1
0.00301971,2
0.00313111,3
0.00279695,4
0.0131056,5
0.00339916,6
0.00286664,7
0.00287524,8
0.00299389,9
0.00340182,10
0.00325609,11
0.00342931,12
0.00302444,13
0.00331607,14
0.0026263,15
0.0035419,16
0.00317328,17
0.00287753,18
0.00276772,19
0.00369521,20
0.00465039,21
0.00308288,22
0.00310903,23
0.00415604,24
0.00403605,25
0.00335017,26
0.00309679,27
0.00336941,28
0.00330315,29
0.00270179,30
0.00339078,31
0.00314964,32
0.00336429,33
0.00342919,34
0.00435367,35
0.00310896,36
0.00355856,37
0.00310214,38
0.0034743,39
0.00278814,40
0.00337379,41
0.00336251,42
0.00292555,43
0.00339832,44
0.00283065,45
0.00307279,46
0.00309093,47
0.00304926,48
0.00328843,49
0.00406034,50
0.00409755,51
0.00511178,52
0.00298419,53
0.00305756,54
0.00294004,55
0.00307047,56
0.00312251,57
0.00335759,58
0.00325187,59
0.00372483,60
0.00355709,61
0.00341077,62
0.00327896,63
0.00315581,64
0.00317259,65
0.00313381,66
0.00301557,67
0.00584423,68
0.00281571,69
0.00356447,70
0.00370495,71
0.00311445,72
0.00329456,73
0.00302584,74
0.00322622,75
0.00271444,76
0.00358612,77
0.0164238,78
0.0031497,79
0.00418212,80
0.00316968,81
0.00556094,82
0.00370973,83
0.0037403,84
0.00376351,85
0.00847808,86
0.00394085,87
0.00381544,88
0.00302201,89
0.00394125,90
0.00440865,91
0.00287494,92
0.00303987,93
0.00302492,94
0.00330037,95
0.00341875,96
0.00388453,97
0.00602482,98
0.00440221,99
0.00319309,100
0.00349024,101
0.00345723,102
0.00322055,103
0.00360357,104
0.00280632,105
0.00296388,106
0.00921474,107
0.00309655,108
0.00293845,109
0.00355627,110
0.00334798,111
0.00330675,112
0.00565651,113
0.00284928,114
0.00672125,115
0.00279552,116
0.00248949,117
0.00467304,118
0.00330818,119
0.00357508,120
0.00340503,121
0.00399129,122
0.00320836,123
0.00369356,124
0.00530945,125
0.00302458,126
0.00381222,127
0.00313512,128
0.00370443,129
0.00330296,130
0.00307674,131
0.00346168,132
0.00339711,133
0.00347454,134
0.00352344,135
0.00333711,136
0.00283691,137
0.00270422,138
0.00358732,139
0.00280461,140
0.00303637,141
0.0038458,142
0.00325608,143
0.00393465,144
0.00326998,145
0.00939712,146
0.00410054,147
0.00380391,148
0.00315263,149
0.00287383,150
0.00370084,151
0.00298597,152
0.00352939,153
0.00422869,154
0.00387834,155
0.0032469,156
0.00359921,157
0.00308871,158
0.00379701,159
0.0042553,160
0.00312676,161
0.00337249,162
0.00368058,163
0.0152438,164
0.00457836,165
0.00607988,166
0.00300136,167
0.0035755,168
0.00441305,169
0.00671976,170
0.00327423,171
0.00461289,172
0.00294767,173
0.0030215,174
0.00406832,175
0.00292464,176
0.00343596,177
0.00359136,178
0.00320176,179
0.00371591,180
0.00354574,181
0.003428,182
0.00377489,183
0.00317772,184
0.00376806,185
0.00467212,186
0.00466414,187
0.00307923,188
0.00327754,189
0.00352007,190
0.00324706,191
0.00373381,192
0.0032224,193
0.00374616,194
0.00474549,195
0.00293689,196
0.00300656,197
0.00293224,198
0.00271503,199
0.00396012,200
0.00352889,201
0.00312488,202
0.0036263,203
0.00374624,204
0.00277169,205
0.00378632,206
0.00320941,207
0.00254551,208
0.0030574,209
0.00379412,210
0.00304536,211
0.00325198,212
0.0029623,213
0.00313087,214
0.00314937,215
0.00349845,216
0.00274762,217
0.00338173,218
0.00368076,219
0.00281783,220
0.00544575,221
0.00359559,222
0.00497572,223
0.0041288,224
0.00316901,225
0.00490733,226
0.00340741,227
0.00332607,228
0.00399349,229
0.00361932,230
0.00326733,231
0.00296,232
0.00333105,233
0.00371294,234
0.00296718,235
0.00313876,236
0.00482808,237
0.00326839,238
0.00452284,239
0.00387595,240
0.00291821,241
0.00323862,242
0.00351545,243
0.00458315,244
0.00326308,245
0.00353724,246
0.00281955,247
0.00397338,248
0.00333989,249
0.00285322,250
0.0027772,251
0.00296749,252
0.00313298,253
0.00335074,254
0.00340201,255
0.00306359,256
0.00315299,257
0.00451335,258
0.00314468,259
0.00397032,260
0.0032284,261
0.00347062,262
0.0033906,263
0.00317927,264
0.00323321,265
0.00352411,266
0.00295311,267
0.00310271,268
0.00331869,269
0.0030007,270
0.00393676,271
0.00310243,272
0.00314442,273
0.00266346,274
0.00294315,275
0.0051262,276
0.00348305,277
0.00413479,278
0.00347285,279
0.00346325,280
0.0034246,281
0.00345598,282
0.0031368,283
0.00677196,284
0.003626,285
0.00361543,286
0.00411785,287
0.00388035,288
0.00805346,289
0.00248621,290
0.00280976,291
0.00339836,292
0.00305009,293
0.00348312,294
0.00297934,295
0.00334261,296
0.00323729,297
0.00453274,298
0.00331255,299
0.00315229,300
0.00332002,301
0.00325794,302
0.00332795,303
0.00311598,304
0.00341175,305
0.00329387,306
0.0033378,307
0.00340294,308
0.00389674,309
0.00330755,310
0.00314721,311
0.00354499,312
0.00342544,313
0.00328663,314
0.00306575,315
0.00344326,316
0.00335444,317
0.00324626,318
0.00315339,319
0.00319767,320
0.00380005,321
0.00334104,322
0.00321833,323
0.00388947,324
0.00328926,325
0.00816404,326
0.00948824,327
0.00353419,328
0.00418173,329
0.00394476,330
0.00358174,331
0.0029027,332
0.0032028,333
0.00303312,334
0.00367045,335
0.00306145,336
0.00291523,337
0.00332084,338
0.00431703,339
0.00405058,340
0.00511856,341
0.00281806,342
0.00323921,343
0.00311404,344
0.00336927,345
0.00310349,346
0.00343813,347
0.0032633,348
0.00331476,349
0.00419292,350
0.00336428,351
0.00381904,352
0.00333766,353
0.00338545,354
0.00367645,355
0.00326453,356
0.00317056,357
0.00528275,358
0.00343836,359
0.0037476,360
0.00326403,361
0.00314721,362
0.0037537,363
0.00510475,364
0.00320579,365
0.00291753,366
0.003647,367
0.00338931,368
0.00286283,369
0.0042135,370
0.00377327,371
0.00329403,372
0.00290962,373
0.00296751,374
0.00303715,375
0.00281226,376
0.00337742,377
0.00362773,378
0.00357438,379
0.00320978,380
0.00328472,381
0.0033251,382
0.00331678,383
0.00283473,384
0.00329373,385
0.00383373,386
0.00372558,387
0.00357645,388
0.00318017,389
0.00330849,390
0.00372972,391
0.00356256,392
0.00350235,393
0.00342999,394
0.00444725,395
0.00474228,396
0.00306132,397
0.00349939,398
0.00327597,399
0.00278757,400
0.00310555,401
0.00411914,402
0.00345382,403
0.00361092,404
0.00301782,405
0.0027933,406
0.00345666,407
0.0034213,408
0.00349172,409
0.00330398,410
0.00414919,411
0.00313428,412
0.00277867,413
0.003284,414
0.00377825,415
0.00388982,416
0.00348781,417
0.00534218,418
0.00381332,419
0.00356603,420
0.00311654,421
0.00332479,422
0.00319496,423
0.00314703,424
0.003525,425
0.0037933,426
0.00404832,427
0.0030742,428
0.00312104,429
0.00318823,430
0.00372132,431
0.00304675,432
0.00328804,433
0.00250366,434
0.00294778,435
0.00327785,436
0.00332714,437
0.00655274,438
0.00435223,439
0.00289117,440
0.00388871,441
0.00602052,442
0.00448153,443
0.00673281,444
0.00287962,445
0.00280891,446
0.00293475,447
0.00287462,448
0.00451759,449
0.00372761,450
0.00392321,451
0.00286857,452
0.00310815,453
0.00303617,454
0.00391731,455
0.00455743,456
0.00320481,457
0.00338312,458
0.00428214,459
0.00302873,460
0.00306009,461
0.00360136,462
0.0105461,463
0.0034744,464
0.00305427,465
0.0152567,466
0.00334014,467
0.00363168,468
0.00293555,469
0.00384544,470
0.00331889,471
0.00356171,472
0.00382204,473
0.00297412,474
0.00333782,475
0.00331685,476
0.00314394,477
0.00325762,478
0.00335646,479
0.0031152,480
0.00296371,481
0.00321809,482
0.00355339,483
0.00389031,484
0.00320245,485
0.00302388,486
0.00363105,487
0.00382727,488
0.00359481,489
0.00426377,490
0.00377526,491
