0.00247453,1
0.00288306,2
0.00278304,3
0.00325981,4
0.0031316,5
0.013291,6
0.00240045,7
0.00358882,8
0.00348204,9
0.00372938,10
0.00749954,11
0.00362027,12
0.00308415,13
0.00499056,14
0.00425879,15
0.00704438,16
0.00763675,17
0.00400571,18
0.0150039,19
0.0148926,20
0.00974821,21
0.0100128,22
0.0181428,23
0.00302783,24
0.00529893,25
0.00366048,26
0.00304223,27
0.00254881,28
0.00294771,29
0.00290864,30
0.00318228,31
0.0030293,32
0.0028421,33
0.00354387,34
0.00565892,35
0.0031763,36
0.00511161,37
0.00299324,38
0.00282905,39
0.00363545,40
0.00365415,41
0.0033944,42
0.00300548,43
0.00856837,44
0.00365905,45
0.00392678,46
0.00397446,47
0.00415505,48
0.00380495,49
0.00252821,50
0.00702844,51
0.00333797,52
0.00302297,53
0.00295866,54
0.00279143,55
0.00314437,56
0.00322281,57
0.00308918,58
0.0120494,59
0.00351042,60
0.00314555,61
0.00315194,62
0.00315455,63
0.00948323,64
0.00331401,65
0.00392999,66
0.00370148,67
0.00400372,68
0.00526966,69
0.00392627,70
0.0042869,71
0.0054372,72
0.00494999,73
0.00505427,74
0.00675058,75
0.00310369,76
0.00340945,77
0.00357225,78
0.00360604,79
0.00296112,80
0.00283601,81
0.00288531,82
0.00291305,83
0.0028809,84
0.00313734,85
0.00309019,86
0.00299459,87
0.00287581,88
0.00343469,89
0.00290768,90
0.00377704,91
0.00262946,92
0.00298166,93
0.00617859,94
0.00328532,95
0.00253066,96
0.00311611,97
0.00288237,98
0.00400549,99
0.00279008,100
0.00393522,101
0.00284698,102
0.00401646,103
0.00325647,104
0.0106774,105
0.00352275,106
0.00385487,107
0.00357932,108
0.00700974,109
0.00375913,110
0.00268391,111
0.00410881,112
0.00361653,113
0.00348728,114
0.00343145,115
0.00320333,116
0.00246229,117
0.00353011,118
0.00287545,119
0.00362391,120
0.00326605,121
0.00280737,122
0.00319268,123
0.00315795,124
0.00334156,125
0.00413536,126
0.00307694,127
0.00333191,128
0.00305562,129
0.00275036,130
0.00490829,131
0.00360128,132
0.00272883,133
0.00356834,134
0.00322125,135
0.00329129,136
0.00353966,137
0.00374123,138
0.00300769,139
0.0040894,140
0.00351266,141
0.00307686,142
0.00299306,143
0.00297464,144
0.00336458,145
0.00293017,146
0.00333346,147
0.00302732,148
0.00752819,149
0.00362487,150
0.00303927,151
0.00324387,152
0.00385388,153
0.00308801,154
0.00775886,155
0.0029432,156
0.00299828,157
0.00313895,158
0.00381091,159
0.00334522,160
0.00326338,161
0.00335377,162
0.00362173,163
0.00334882,164
0.00315454,165
0.00315813,166
0.0037935,167
0.0030615,168
0.00303508,169
0.00363107,170
0.00321476,171
0.00356391,172
0.00351462,173
0.00346518,174
0.00285684,175
0.00313463,176
0.00332814,177
0.00374749,178
0.00342519,179
0.00351582,180
0.00342498,181
0.00316994,182
0.00282295,183
0.00264246,184
0.00324771,185
0.00308478,186
0.00285375,187
0.00491354,188
0.00294971,189
0.00312663,190
0.00575597,191
0.00312654,192
0.00286286,193
0.00312314,194
0.00329843,195
0.00344175,196
0.00355615,197
0.00316112,198
0.00327563,199
0.00355831,200
0.00413875,201
0.00324259,202
0.00439077,203
0.00345754,204
0.00321415,205
0.00369129,206
0.00302639,207
0.00299476,208
0.0031258,209
0.00374639,210
0.00307907,211
0.00359155,212
0.00490219,213
0.00303325,214
0.00291495,215
0.0028988,216
0.00286939,217
0.00431341,218
0.0032365,219
0.003332,220
0.00506893,221
0.00313236,222
0.00378013,223
0.00336947,224
0.00326582,225
0.00295207,226
0.00705301,227
0.00456946,228
0.00273075,229
0.00250004,230
0.00329623,231
0.00375219,232
0.00329468,233
0.00320939,234
0.00340114,235
0.0037454,236
0.00377511,237
0.00303763,238
0.00293677,239
0.00284336,240
0.00264858,241
0.00295243,242
0.00409524,243
0.00309393,244
0.00268781,245
0.0078988,246
0.003319,247
0.00284846,248
0.00260383,249
0.00381764,250
0.00362505,251
0.00348693,252
0.0031241,253
0.00295168,254
0.00309379,255
0.0047593,256
0.0058463,257
0.00336794,258
0.00379595,259
0.00355649,260
0.00295135,261
0.0026655,262
0.00340626,263
0.00310879,264
0.00270467,265
0.00572935,266
0.00275245,267
0.00347787,268
0.00319411,269
0.00310268,270
0.00871044,271
0.00384268,272
0.00362867,273
0.00410014,274
0.0041366,275
0.00330135,276
0.00318251,277
0.00378941,278
0.00320678,279
0.00313411,280
0.00497876,281
0.00355134,282
0.00265245,283
0.00502157,284
0.00372416,285
0.0030208,286
0.00305747,287
0.00272801,288
0.00320068,289
0.00299581,290
0.0038334,291
0.00295144,292
0.00284512,293
0.00309317,294
0.00325082,295
0.00271006,296
0.00285619,297
0.00409569,298
0.00383351,299
0.00321699,300
0.00313337,301
0.00340699,302
0.0035357,303
0.00346884,304
0.00300663,305
0.00300123,306
0.00297829,307
0.00365491,308
0.00349297,309
0.00329673,310
0.00321782,311
0.00346556,312
0.00372398,313
0.00375054,314
0.00272561,315
0.00267306,316
0.00352056,317
0.00349339,318
0.00323765,319
0.00350587,320
0.00326108,321
0.00283045,322
0.00318483,323
0.00257634,324
0.00266995,325
0.00298323,326
0.00901159,327
0.0036401,328
0.00312789,329
0.00308333,330
0.00335674,331
0.00336087,332
0.00414111,333
0.00347492,334
0.00471842,335
0.00304379,336
0.00320399,337
0.00310564,338
0.00596395,339
0.00319101,340
0.00339673,341
0.00315225,342
0.00373851,343
0.00314251,344
0.0031403,345
0.00297321,346
0.00371053,347
0.0033152,348
0.00326609,349
0.0097314,350
0.00358851,351
0.00386036,352
0.0031696,353
0.00322799,354
0.00300054,355
0.00332264,356
0.00286208,357
0.00308775,358
0.00592256,359
0.00272615,360
0.00312725,361
0.00364134,362
0.00348305,363
0.00329252,364
0.0033388,365
0.00319383,366
0.0035368,367
0.00382065,368
0.00356365,369
0.00313028,370
0.00304938,371
0.00307826,372
0.00341787,373
0.00338478,374
0.00348566,375
0.00340116,376
0.00286967,377
0.00407395,378
0.0043206,379
0.00325825,380
0.00384186,381
0.00339421,382
0.0131791,383
0.00330491,384
0.00292129,385
0.0035251,386
0.00292524,387
0.00341928,388
0.00307166,389
0.00303499,390
0.00325421,391
0.00314548,392
0.00397093,393
0.00309356,394
0.0036896,395
0.00319709,396
0.0029746,397
0.00323169,398
0.00293288,399
0.00305151,400
0.00267517,401
0.00235687,402
0.00279489,403
0.00352905,404
0.00310005,405
0.00259289,406
0.00324927,407
0.00286037,408
0.00341037,409
0.00269173,410
0.00288531,411
0.00296588,412
0.00362535,413
0.00269851,414
0.00571156,415
0.00312387,416
0.00357364,417
0.00320716,418
0.00297641,419
0.00305929,420
0.00616572,421
0.00327664,422
0.00358386,423
0.00278585,424
0.00303007,425
0.00341548,426
0.0032988,427
0.00277452,428
0.00281826,429
0.00346013,430
0.0196603,431
0.00372284,432
0.00365563,433
0.00496799,434
0.00297524,435
0.00427768,436
0.00301892,437
0.00314311,438
0.00420411,439
0.00339675,440
0.00311677,441
0.00342766,442
0.00346498,443
0.00362568,444
0.00313998,445
0.00400775,446
0.003472,447
0.00313537,448
0.00329569,449
0.0029566,450
0.00323285,451
0.00351373,452
0.00481093,453
0.00387143,454
0.00318551,455
0.00337273,456
0.00381394,457
0.00301316,458
0.00338695,459
0.00357941,460
0.00307537,461
0.00368781,462
0.00297613,463
0.00339529,464
0.00352323,465
0.00299475,466
0.00297118,467
0.0031633,468
0.00264374,469
0.00240873,470
0.00308164,471
0.00320263,472
0.00318579,473
0.00320348,474
0.00324342,475
0.00456434,476
0.00359021,477
0.00371428,478
0.00856937,479
0.0036709,480
0.0029863,481
0.0058839,482
0.00371279,483
0.00553452,484
0.00334156,485
0.00310683,486
0.00291949,487
0.00394694,488
0.00286169,489
0.00535282,490
0.0029607,491
0.00330966,492
0.00299025,493
0.0030092,494
0.00331833,495
0.0034943,496
0.00339115,497
0.003101,498
0.00297141,499
0.0031186,500
0.00239032,501
0.00451821,502
0.00306741,503
0.00271477,504
0.00336882,505
0.00298517,506
0.0059428,507
0.00479322,508
0.00502457,509
0.00318952,510
0.00347025,511
0.00270635,512
0.00362579,513
0.00327048,514
0.00352452,515
0.00349458,516
0.00338305,517
0.00340062,518
0.00339993,519
0.00329949,520
0.00339137,521
0.00346083,522
0.00403924,523
0.00316421,524
0.00356966,525
0.00311993,526
0.00361427,527
0.00421364,528
0.0115623,529
0.00351531,530
0.0028987,531
0.00316614,532
0.00426504,533
0.00382105,534
0.00371763,535
0.00310894,536
0.00416149,537
0.00314191,538
0.00314466,539
0.00325245,540
0.00906148,541
0.00300474,542
0.00355219,543
0.0030964,544
0.0041377,545
0.00492147,546
0.00295499,547
0.0037495,548
0.0028682,549
0.00316524,550
0.00217918,551
0.0025397,552
0.00367949,553
0.00356165,554
0.00464856,555
0.00453805,556
0.00783828,557
0.00651721,558
0.0027508,559
0.023351,560
0.00747791,561
0.00328065,562
0.00345222,563
0.00280378,564
0.00331003,565
0.00295452,566
0.00353984,567
0.00361898,568
0.0041081,569
0.00324544,570
0.0197097,571
0.00332648,572
0.00360715,573
0.00348852,574
0.00312515,575
0.00246524,576
0.00277814,577
0.002875,578
0.0052363,579
0.00623442,580
0.00524564,581
0.00301002,582
0.00368743,583
0.0034694,584
0.00320199,585
0.00373733,586
0.00309871,587
0.00446915,588
0.00426223,589
0.00419839,590
0.00354495,591
0.00280762,592
0.00359036,593
0.00444101,594
0.00424295,595
0.00323412,596
0.00297987,597
0.00306483,598
0.00288222,599
0.00220139,600
0.00274673,601
0.00310518,602
0.00357744,603
0.00364918,604
0.00542803,605
0.00304098,606
0.0039794,607
0.00300309,608
0.00355418,609
0.00338625,610
0.00384605,611
0.00309716,612
0.00379638,613
0.00395933,614
0.0031644,615
0.00340048,616
0.00350038,617
0.00399736,618
0.0038304,619
0.0024428,620
0.00343917,621
0.0040647,622
0.00321255,623
0.00311796,624
0.00383968,625
0.00336922,626
0.00303472,627
0.00304654,628
0.0114515,629
0.00466204,630
0.00352764,631
0.00293892,632
0.00344244,633
0.00343837,634
0.00235033,635
0.00283104,636
0.0138081,637
0.00352891,638
0.00318062,639
0.00319488,640
0.0036852,641
0.00381388,642
0.00385915,643
0.00349754,644
0.00396228,645
0.00353767,646
0.0042279,647
0.00405491,648
0.00394178,649
0.00367218,650
0.00349253,651
0.00311156,652
0.00340128,653
0.00361029,654
0.00305479,655
0.0041045,656
0.0146824,657
0.00353712,658
0.00446886,659
0.00415182,660
0.00719729,661
0.00461086,662
0.00335879,663
0.003112,664
0.00262007,665
0.00364099,666
0.00742841,667
0.00354677,668
0.00343876,669
0.00441102,670
0.00267039,671
0.00271172,672
0.00277975,673
0.00287772,674
0.00378619,675
0.00312028,676
0.00432047,677
0.0043797,678
0.00375349,679
0.00424481,680
0.00325443,681
0.00360071,682
0.00957037,683
0.00459802,684
0.0137398,685
0.00364782,686
0.00955516,687
0.00383001,688
0.00281996,689
0.0104447,690
0.00509351,691
0.00359217,692
0.0031856,693
0.00323356,694
0.00298773,695
0.00293575,696
0.00285302,697
0.00284376,698
0.00302521,699
0.011308,700
0.00321153,701
0.00326079,702
0.00570994,703
0.0190081,704
0.00397338,705
0.0083764,706
0.0037829,707
0.00759211,708
0.00540788,709
0.00371382,710
0.00328122,711
0.0087815,712
0.0122362,713
0.00607703,714
0.00640377,715
0.00496021,716
0.00562592,717
0.00465386,718
0.00640908,719
0.00457999,720
0.00710069,721
0.0087862,722
0.00396075,723
0.00400074,724
0.00338188,725
0.00375119,726
0.00370416,727
0.00272954,728
0.00817277,729
0.0223433,730
0.00333479,731
0.00916838,732
0.00781184,733
0.00854241,734
0.00409526,735
0.00345686,736
0.00612679,737
0.00357156,738
0.00777032,739
0.00316044,740
0.00338363,741
0.0063109,742
0.0027213,743
0.0119582,744
0.00322179,745
0.00394989,746
0.00327759,747
0.00348617,748
0.00347427,749
0.0111111,750
0.00325861,751
0.0063635,752
0.00302773,753
0.00305686,754
0.00278084,755
0.0053359,756
0.00734364,757
0.00338513,758
0.00289896,759
0.00256841,760
0.0037386,761
0.0042631,762
0.00284241,763
0.00283584,764
0.00975113,765
0.00292954,766
0.00299572,767
0.00329591,768
0.00489357,769
0.00589183,770
0.00310522,771
0.0025295,772
0.00281299,773
0.00322039,774
0.00308431,775
0.0033523,776
0.00359407,777
0.00381588,778
0.00299672,779
0.00276435,780
0.00307483,781
0.00360042,782
0.00401842,783
0.00288855,784
0.00277698,785
0.00314621,786
0.00293745,787
0.00283431,788
0.0033443,789
0.00304424,790
0.00309284,791
0.00297938,792
0.0029192,793
0.00343673,794
0.00301398,795
0.00294092,796
0.00349934,797
0.00393334,798
0.00346329,799
0.0026966,800
0.00347472,801
0.00356189,802
0.00275794,803
0.00276311,804
0.00316581,805
0.00410148,806
0.00282693,807
0.00293757,808
0.00694783,809
0.00513617,810
0.00284671,811
0.00276524,812
0.00316711,813
0.0042144,814
0.00315064,815
0.00368335,816
0.0038195,817
0.00341095,818
0.00326806,819
0.00304415,820
0.00347655,821
0.00332558,822
0.00336435,823
0.00272483,824
0.002985,825
0.00315728,826
0.00383187,827
0.00329919,828
0.00292386,829
0.00428611,830
0.00329392,831
0.00294659,832
0.00329859,833
0.00312391,834
0.00370389,835
0.00327118,836
0.00410613,837
0.00357171,838
0.00290784,839
0.00278821,840
0.00586809,841
0.00339604,842
0.00326974,843
0.00306024,844
0.00343706,845
0.00342679,846
0.00303612,847
0.00263053,848
0.00354076,849
0.00309287,850
0.00260165,851
0.00863957,852
0.00415403,853
0.00421617,854
0.00313097,855
0.00273845,856
0.00376405,857
0.00343941,858
0.00276222,859
0.00286789,860
0.0032712,861
0.0032185,862
0.00305248,863
0.00330296,864
0.00304826,865
0.00434234,866
0.0028356,867
0.00376225,868
0.00303132,869
0.00303434,870
0.00629679,871
0.00339031,872
0.00308775,873
0.00340961,874
0.00333083,875
0.00305129,876
0.0028148,877
0.00367438,878
0.00271815,879
0.00316356,880
0.00351246,881
0.0043778,882
0.00318074,883
0.00351235,884
0.00332038,885
0.00316602,886
0.00351382,887
0.00513239,888
0.00299307,889
0.00342671,890
0.00278623,891
0.00317039,892
0.00309456,893
0.00448563,894
0.00323232,895
0.00335945,896
0.00345096,897
0.00391442,898
